Date,Close,High,Low,Open,Volume,MA20,MA50,MA200
,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS,,,
2021-09-08,3581.35791015625,3620.1212937412565,3564.1351452928334,3615.3767048896952,4147175,3460.254931640625,3232.1313671875,2980.895650634766
2021-09-09,3597.726806640625,3614.1431306972518,3572.6754697199035,3596.11369273585,1441148,3481.4727172851562,3240.8201318359374,2986.533082275391
2021-09-13,3648.921142578125,3655.610827710031,3574.573340531387,3574.573340531387,1691473,3504.8920043945313,3250.4399853515624,2992.378289794922
2021-09-14,3687.39990234375,3697.4585245534768,3629.6108960392785,3653.2863508442683,1991188,3524.9379150390623,3260.90990234375,2998.306092529297
2021-09-15,3752.543212890625,3776.693126372367,3668.5164890843143,3683.794159474335,2461369,3547.7878662109374,3272.98662109375,3004.2586669921875
2021-09-16,3703.911376953125,3778.3539417142333,3693.2835425443195,3729.2474391754727,2946666,3564.405810546875,3284.1749609375,3009.978425292969
2021-09-17,3632.3154296875,3743.4810675817666,3610.632563282287,3719.7581203854306,6477148,3577.0881103515626,3295.042998046875,3015.4377758789065
2021-09-20,3628.187255859375,3673.2608519502132,3613.3367847624645,3614.4279475790136,2002008,3589.6138427734377,3305.58892578125,3020.785731201172
2021-09-21,3665.6220703125,3673.7828562854143,3626.4317177573416,3660.9249734067816,1568129,3600.3152587890627,3317.195048828125,3026.513419189453
2021-09-22,3664.862548828125,3697.790179669338,3655.658093104205,3665.194762704144,1744067,3612.1268798828123,3329.7394677734374,3032.0155993652343
2021-09-23,3671.6005859375,3680.852535465933,3639.1001478504395,3672.312274362764,2003869,3622.102392578125,3342.703642578125,3037.4444921875
2021-09-24,3673.5458984375,3742.9116576583574,3658.0784903932654,3691.2906167651886,2320754,3631.5655151367187,3355.811826171875,3043.071673583984
2021-09-27,3640.9501953125,3704.575181690525,3608.6394970993797,3700.779510397809,1673362,3637.1071655273436,3367.7568017578124,3048.4507653808596
2021-09-28,3586.1025390625,3653.333456507805,3559.627825642832,3653.333456507805,2253075,3640.8008056640624,3378.69212890625,3053.507891845703
2021-09-29,3598.201416015625,3611.581250045874,3532.0143975735073,3567.7412927664786,2489161,3641.059362792969,3390.0241064453126,3058.3452575683596
2021-09-30,3582.686767578125,3610.632351401612,3558.536855083312,3610.632351401612,2252412,3643.9345947265624,3401.239365234375,3063.0415686035158
2021-10-01,3539.65283203125,3615.3765124044608,3534.718506222209,3588.5695868203593,1578374,3638.8792236328127,3411.191611328125,3067.6473193359375
2021-10-04,3580.5517578125,3590.3729185256484,3518.0654249303752,3534.529242240795,1356860,3635.617321777344,3421.7616064453123,3072.4608544921875
2021-10-05,3637.48681640625,3643.8445196248413,3550.471096477213,3562.2375850707435,1877966,3634.730090332031,3433.536728515625,3077.492764892578
2021-10-06,3616.231201171875,3660.4033765902877,3601.1434989428835,3640.0491335823194,1678154,3634.492883300781,3445.1770947265627,3082.5883837890624
2021-10-07,3694.042724609375,3699.831216975416,3624.91418852597,3634.3558761261456,1647233,3640.1271240234373,3458.6507861328123,3087.8254846191408
2021-10-08,3734.60791015625,3786.086696164458,3700.7790863043165,3724.5020291652418,2934339,3646.9711791992186,3472.6539501953125,3093.152559814453
2021-10-11,3497.331787109375,3565.5588891535617,3473.0393970198365,3563.186594483466,11845402,3639.391711425781,3481.9495556640627,3097.1860412597657
2021-10-12,3466.254638671875,3517.638447250027,3445.141216645624,3516.6895294061505,5752877,3628.3344482421876,3491.1616650390624,3101.2562280273437
2021-10-13,3468.484130859375,3487.699715393235,3458.805216094713,3463.549804868506,3545655,3614.131494140625,3499.432421875,3105.091396484375
2021-10-14,3433.544921875,3489.2107141599267,3430.4550213788093,3446.4274765203636,6442299,3600.613171386719,3505.761318359375,3108.5814111328127
2021-10-18,3467.486328125,3472.7629739847116,3424.0376188239034,3425.9390960984715,3590107,3592.371716308594,3512.976865234375,3112.238309326172
2021-10-19,3455.12646484375,3508.320473272715,3446.617401105608,3488.2597966958133,3135441,3583.7186767578123,3519.7554248046877,3115.739129638672
2021-10-20,3431.072998046875,3451.1810260556017,3402.027888167895,3434.0677317115246,2933693,3571.9912231445314,3525.56232421875,3119.114510498047
2021-10-21,3358.484130859375,3429.7419430658656,3338.2809354508086,3426.5571079992187,4871211,3556.6723022460938,3529.672626953125,3122.226633300781
2021-10-22,3326.49169921875,3386.15054378194,3313.323877334141,3384.6292692423362,2691670,3539.416857910156,3532.9305224609375,3125.3976867675783
2021-10-25,3320.882568359375,3341.4186163372265,3280.0483891834856,3330.437538350652,2595594,3521.78369140625,3535.880751953125,3128.232694091797
2021-10-26,3311.0419921875,3355.1561657318434,3303.8162867435976,3322.355687489353,3878763,3505.28828125,3538.4908837890625,3130.49560546875
2021-10-27,3317.83984375,3338.280722506537,3311.4223585589943,3311.4223585589943,2510813,3491.875146484375,3539.118046875,3132.540701904297
2021-10-28,3253.093994140625,3344.6977329701626,3246.771676547216,3344.6977329701626,2424942,3474.619775390625,3538.26904296875,3134.457215576172
2021-10-29,3230.372802734375,3290.5070326727014,3219.154038315182,3232.559548427653,3960501,3457.0040771484373,3535.44544921875,3136.3480529785156
2021-11-01,3305.14697265625,3315.224892821532,3244.8226659245865,3268.591126584334,2020718,3445.2787841796876,3533.975,3138.1984936523436
2021-11-02,3312.563232421875,3340.515085253743,3298.8251067020396,3321.880516699164,3087414,3431.879357910156,3532.6728125,3139.824805908203
2021-11-03,3320.217041015625,3346.504871767758,3295.307734879284,3331.5783214280136,1537639,3416.015869140625,3530.0452783203127,3141.4969067382813
2021-11-04,3335.808837890625,3340.1823282199475,3332.3387349066866,3339.8970602221375,328991,3401.9947509765625,3528.1888525390623,3143.3217309570314
2021-11-08,3330.199462890625,3373.2203823669797,3309.711000673028,3373.2203823669797,2526082,3383.802587890625,3525.35103515625,3144.6579907226565
2021-11-09,3333.004150390625,3360.860836847247,3323.7820327066406,3335.1908955191348,1782692,3363.7223999023436,3522.32544921875,3146.0900134277344
2021-11-10,3312.658447265625,3346.3144998122025,3308.7603262814237,3325.683519257316,1516489,3354.488732910156,3517.9762744140626,3147.474957275391
2021-11-11,3316.3662109375,3337.1399413965373,3266.7377043431934,3308.5702011392063,1284514,3346.9943115234373,3514.05900390625,3148.694938964844
2021-11-12,3352.351318359375,3360.052160444883,3313.988929510466,3333.288966239764,1747259,3341.1876708984373,3509.2454248046874,3149.8682360839844
2021-11-15,3378.259765625,3393.7568523829673,3354.2060308292034,3354.2060308292034,1809157,3338.4234130859377,3506.3069775390627,3151.335732421875
2021-11-16,3381.20654296875,3399.4133257743356,3367.5160004651607,3393.185941744822,2013204,3334.109423828125,3501.1159033203126,3152.680158691406
2021-11-17,3348.406005859375,3387.3389351667183,3333.669558336752,3375.692387931097,1632914,3328.773400878906,3495.1682275390626,3153.916175537109
2021-11-18,3304.482177734375,3347.408165729803,3281.569516242539,3341.9887699003643,2136598,3322.4438598632814,3488.1532421875,3155.075085449219
2021-11-22,3288.033935546875,3342.748982644527,3270.8257079652494,3307.048705546831,3167936,3318.921350097656,3481.4944140625,3156.4556298828124
2021-11-23,3293.595947265625,3309.4732342683587,3239.926803756054,3275.2942305925026,2153461,3317.2765625,3475.7391748046875,3158.2653796386717
2021-11-24,3273.678466796875,3320.977715022011,3255.3291642787094,3301.1547211614825,2161746,3314.916357421875,3469.2582080078123,3159.843626708984
2021-11-25,3276.149658203125,3292.4073791699066,3264.8835464049944,3274.2481812298824,1849619,3313.171740722656,3461.8027783203124,3161.1322412109375
2021-11-26,3277.0537109375,3318.07799212058,3243.825208391161,3256.2799779406837,1941251,3311.132434082031,3453.5958544921873,3162.441396484375
2021-11-29,3329.486572265625,3355.4893657826547,3238.6434527474735,3277.3384672873435,2981745,3314.9520629882813,3445.1347216796876,3164.0673669433595
2021-11-30,3355.299072265625,3388.194721013562,3319.0284871436957,3319.0284871436957,5588446,3321.198376464844,3438.1624755859375,3165.9660900878907
2021-12-01,3401.55224609375,3413.151209351777,3360.86059193831,3360.86059193831,2102118,3326.0186401367187,3433.5472119140627,3167.83154296875
2021-12-02,3463.445556640625,3468.294416351156,3398.0349265847844,3412.3909401911337,3152938,3333.5627563476564,3430.2523779296876,3170.1817224121096
2021-12-03,3461.11669921875,3485.360536385545,3451.989746847852,3466.82113149329,2486263,3340.6077392578127,3426.1622705078125,3172.348767089844
2021-12-06,3362.19189453125,3477.8018012171683,3348.5013515273013,3461.1162923527886,1849642,3341.926892089844,3420.108857421875,3174.055579833984
2021-12-07,3407.9228515625,3420.7578239424956,3350.6884285574565,3387.0066002765816,1484458,3345.8130615234377,3414.835302734375,3176.0626586914063
2021-12-08,3448.233642578125,3466.8206281300622,3423.6096063472123,3423.6096063472123,1428660,3351.5745361328127,3410.3290576171876,3178.5113244628906
2021-12-09,3424.32275390625,3455.6971277186763,3390.3338489427883,3432.1663473593567,1567957,3357.157751464844,3405.9965087890623,3180.9867199707032
2021-12-10,3457.64599609375,3462.589790118145,3398.9854741336944,3408.3976929087175,1510718,3364.2217407226562,3403.4273779296873,3183.796922607422
2021-12-13,3431.833740234375,3481.6050023516877,3424.275414246267,3470.196138335243,1883864,3368.1958618164062,3400.1000244140623,3186.552265625
2021-12-14,3445.286376953125,3455.934602207021,3400.50649875297,3427.4124459302093,1747007,3371.5471923828127,3397.3520166015624,3189.3065588378904
2021-12-15,3394.469970703125,3444.526269827301,3382.870773007588,3441.6740537606483,1603233,3372.2103637695313,3394.448359375,3192.3410205078126
2021-12-16,3405.16552734375,3430.6927199707175,3394.1368665285095,3405.545729945412,2072320,3375.04833984375,3390.940634765625,3195.326494140625
2021-12-17,3407.780029296875,3471.4795161612265,3397.6545238329218,3425.0358422212776,4333992,3380.213232421875,3386.3464990234374,3198.476268310547
2021-12-20,3381.681640625,3428.362993307325,3337.234616238667,3412.2004389850217,2312310,3384.895617675781,3381.6555078125,3201.2731799316407
2021-12-21,3430.550048828125,3461.82925512042,3390.713963241351,3406.1634650951564,2340989,3391.7433227539063,3376.385654296875,3204.7902673339845
2021-12-22,3451.89404296875,3457.6460577066073,3428.6009481391047,3445.4765576585414,1224328,3400.6541015625,3370.731376953125,3208.273210449219
2021-12-23,3482.27001953125,3489.6858265990304,3451.1809155576843,3468.294209353838,1792861,3410.9601196289063,3370.4301416015624,3211.521007080078
2021-12-24,3490.06591796875,3522.4861941395875,3465.25178202331,3503.4714238608312,2209923,3421.610729980469,3370.9063671875,3214.559266357422
2021-12-27,3514.02490234375,3517.7326899010554,3473.1431440557108,3490.1612715207502,1534135,3430.837646484375,3371.8171826171874,3217.7616076660156
2021-12-28,3523.960205078125,3541.5012858294504,3511.8858712780802,3527.2402068261104,1456218,3439.270703125,3373.62548828125,3221.209846191406
2021-12-29,3512.693603515625,3536.6997514196346,3503.4714861891416,3510.364340537818,1456923,3444.827770996094,3374.5296337890627,3224.606936035156
2021-12-30,3549.8203125,3555.7624288583866,3498.7181118178773,3500.001701796857,1966475,3449.1465087890624,3376.4235107421873,3227.9823645019533
2021-12-31,3554.193603515625,3574.7770005803186,3547.4908502167555,3558.424343702573,1207141,3453.8003540039062,3378.8859228515626,3231.285437011719
2022-01-03,3629.68212890625,3641.3286762388675,3560.5158988288667,3565.2695916176904,2346158,3467.1748657226562,3384.3098828125,3235.0271960449218
2022-01-04,3693.38134765625,3697.5645041651414,3623.929854564758,3642.3743205322435,2488606,3481.447790527344,3391.64767578125,3239.048819580078
2022-01-05,3670.754150390625,3679.3583811414005,3624.595744948613,3674.60468814251,1733031,3492.5738159179687,3398.645107421875,3242.7504846191405
2022-01-06,3619.8896484375,3646.0825433792133,3586.186011375852,3624.2155555049703,1810293,3502.352160644531,3404.822060546875,3246.184166259766
2022-01-07,3663.671142578125,3674.509469617182,3609.383876450813,3631.8213999347186,2460591,3512.65341796875,3411.7386865234375,3250.196926269531
2022-01-10,3688.723388671875,3782.038292922933,3670.801872542847,3782.038292922933,3937092,3525.497900390625,3420.4512744140625,3254.270404052734
2022-01-11,3722.9970703125,3731.6488841378477,3666.047922862558,3666.047922862558,1906106,3539.383435058594,3430.303759765625,3258.1409436035156
2022-01-12,3669.755615234375,3735.4517415078285,3647.556009487647,3731.6487873296583,3203744,3553.1477172851564,3437.5959326171874,3261.684267578125
2022-01-13,3705.883544921875,3729.7471743661044,3666.9984327122265,3724.9934818165684,6684507,3568.1836181640624,3445.4623388671876,3265.5095202636717
2022-01-14,3772.67333984375,3781.087469426664,3669.8986348966073,3686.8218286555225,3348123,3586.4282836914062,3454.51146484375,3269.9337268066406
2022-01-17,3821.16064453125,3843.8358511661518,3767.111298729394,3796.013657003165,3442604,3608.402233886719,3464.2185009765626,3274.5911840820313
2022-01-18,3794.017822265625,3842.6004289435805,3783.9398995368633,3835.2322042648343,2389041,3626.5756225585938,3473.4948681640626,3278.680672607422
2022-01-19,3728.3486328125,3821.0657627105115,3724.3962275871027,3821.0657627105115,3102539,3640.3983520507813,3481.4017578125,3282.350888671875
2022-01-20,3644.441650390625,3733.4442480130056,3629.6316400963174,3723.9201555435848,6176776,3648.50693359375,3488.037421875,3285.6621105957033
2022-01-21,3651.060791015625,3668.2518241582584,3591.630547945201,3625.821946366632,3112358,3656.556677246094,3494.7313134765627,3288.6582690429686
2022-01-24,3591.86865234375,3666.4421092382586,3562.1058638252566,3657.251453152462,3258414,3660.448864746094,3499.52166015625,3291.2369165039063
2022-01-25,3590.4873046875,3628.107467611981,3545.0574329260894,3590.106434021025,3330501,3663.7752197265627,3503.7662109375,3293.7770947265626
2022-01-27,3475.579345703125,3555.724488548606,3452.578756051365,3553.4387994295703,5718297,3661.9195068359377,3505.6536669921875,3295.526248779297
2022-01-28,3514.4375,3552.2957644615794,3472.483829608034,3472.483829608034,3143862,3660.1503662109376,3508.974296875,3297.446611328125
2022-01-31,3558.43896484375,3579.1538654754936,3544.2955948519843,3570.582182455462,2739393,3660.3626342773437,3514.0534326171874,3299.943620605469
2022-02-01,3619.774169921875,3626.774471008826,3558.5818748162246,3590.5829190397253,2105169,3659.867236328125,3520.6882373046874,3303.41865234375
2022-02-02,3672.680419921875,3680.1092584074895,3619.7740407817687,3645.727192254751,1984212,3658.8321899414063,3528.2699267578123,3306.6168994140626
2022-02-03,3642.58447265625,3697.728874648736,3634.441327149125,3667.7279835859067,1960538,3657.4237060546875,3535.648046875,3309.7767919921876
2022-02-04,3633.345703125,3642.679359632791,3589.6302145870013,3633.726806311674,2307366,3658.0965087890627,3542.7919677734376,3313.047609863281
2022-02-07,3599.154541015625,3649.441795714115,3577.391896733502,3610.583451968837,1919149,3654.8706787109377,3549.233984375,3316.228737792969
2022-02-08,3565.296142578125,3618.8691596174576,3543.9146027263378,3611.1071177129134,2946443,3648.69931640625,3553.95017578125,3319.3618884277344
2022-02-09,3581.58251953125,3598.1543468614955,3567.8202528805523,3571.534555809882,1638721,3641.6285888671873,3558.4758447265626,3322.620285644531
2022-02-10,3590.91650390625,3609.4408183211563,3579.154156020771,3609.4408183211563,2112459,3637.686633300781,3562.2631298828123,3325.966339111328
2022-02-11,3519.10498046875,3573.916186610539,3514.390600557732,3573.916186610539,3851488,3628.347705078125,3563.376318359375,3328.80634765625
2022-02-14,3556.0576171875,3612.725960869497,3533.437900171577,3546.7716280967525,5951745,3617.5169189453127,3565.27513671875,3331.868337402344
2022-02-15,3636.10791015625,3652.4893019815113,3569.629701128215,3605.8212509262066,3931683,3608.2642822265625,3570.75345703125,3335.3722729492188
2022-02-16,3631.631591796875,3670.6803687632055,3624.8693935086294,3661.060942892058,3256906,3600.144970703125,3575.2276318359377,3339.228839111328
2022-02-17,3604.10693359375,3652.4893686053165,3599.154452140676,3642.965276379488,3134372,3593.9328857421874,3578.34509765625,3342.9414208984376
2022-02-18,3613.344970703125,3634.345638904108,3578.7727046757436,3589.630075945568,3688883,3592.3780517578125,3582.1255419921877,3346.6401245117186
2022-02-21,3542.390380859375,3645.6316687746717,3529.1996540867185,3628.678739968107,7465922,3586.94453125,3583.8204296875,3349.7675769042967
2022-02-22,3415.72021484375,3493.341563575061,3400.1007971875083,3476.293532138489,5408531,3578.137109375,3583.4981591796877,3352.187478027344
2022-02-23,3394.196044921875,3450.4832906454835,3386.4337702196517,3439.149713868808,2426203,3568.322546386719,3582.4763525390626,3354.398703613281
2022-02-24,3239.762451171875,3318.050668330538,3229.714720783686,3308.669345312814,5039136,3556.531701660156,3579.3822021484375,3355.778395996094
2022-02-25,3353.1943359375,3362.004120104914,3297.240301360683,3302.9547559557623,2549723,3548.4695434570312,3578.3427783203124,3357.833135986328
2022-02-28,3385.052978515625,3394.1485335419975,3291.431100837032,3323.908349929589,3288942,3539.800244140625,3577.8882373046877,3360.212060546875
2022-03-02,3377.385498046875,3401.957699775691,3339.146364998902,3383.4333889499712,2761341,3527.680810546875,3577.802314453125,3362.722724609375
2022-03-03,3375.71923828125,3408.291820509638,3362.0999720818186,3393.291374886171,1928039,3512.8327514648436,3576.7056982421873,3365.1390771484375
2022-03-04,3356.623779296875,3391.719922173376,3321.0988662217865,3334.861133978741,2370257,3498.534716796875,3574.80029296875,3367.370203857422
2022-03-07,3319.05078125,3379.147895741603,3268.239889128961,3285.811792646147,3054130,3482.819970703125,3571.535908203125,3369.445500488281
2022-03-08,3428.626220703125,3437.2455723973485,3295.3365698240027,3295.3365698240027,3300992,3474.2935546875,3570.3071142578124,3372.1723217773438
2022-03-09,3459.721923828125,3480.1033887061944,3425.863728591281,3433.435335600939,2719654,3469.01484375,3569.2210546875,3374.9580432128905
2022-03-10,3448.626220703125,3508.675670305408,3442.9594321807954,3508.675670305408,2005441,3462.3670288085937,3567.714375,3377.68357421875
2022-03-11,3427.86376953125,3466.627013272144,3421.8637770804376,3431.7687405907345,1623423,3454.214392089844,3566.0177783203126,3380.0804162597656
2022-03-14,3469.62646484375,3474.721946704201,3409.624689580188,3409.624689580188,1765688,3451.7404663085936,3564.4139013671875,3382.475397949219
2022-03-15,3422.863037109375,3484.864963716867,3414.7675596041568,3484.864963716867,3651133,3445.0807373046873,3561.7872900390626,3384.534775390625
2022-03-16,3481.912841796875,3493.43708659069,3444.1499085015216,3467.245832533644,3090475,3437.370983886719,3558.831904296875,3387.061727294922
2022-03-17,3497.960693359375,3533.4379340720934,3486.1032459879334,3520.6757445156873,3600452,3430.6874389648438,3554.9234912109373,3389.5953002929687
2022-03-21,3454.1025390625,3537.200245128816,3442.959397475443,3520.104545800619,2413831,3423.187219238281,3550.590458984375,3391.938698730469
2022-03-22,3524.81884765625,3534.3906067982575,3452.483414078061,3466.769552343211,2907611,3418.7609130859373,3548.68904296875,3394.747171630859
2022-03-23,3535.7236328125,3552.295691523191,3514.389760877128,3531.5331255643337,1596195,3418.4275756835937,3546.1300927734374,3397.5543017578125
2022-03-24,3571.3916015625,3579.344078579813,3519.1518658363034,3523.913911662875,1879046,3426.211145019531,3543.78345703125,3400.527939453125
2022-03-25,3531.009765625,3599.6309012779443,3497.2469028952537,3580.9635862385203,1690133,3433.0518310546877,3539.9437109375,3403.112900390625
2022-03-28,3531.247802734375,3536.295618368104,3486.9607716936757,3519.15225151364,1760990,3447.6260986328125,3537.1735546875,3405.618806152344
2022-03-29,3529.00927734375,3544.8667964146543,3515.3421132634307,3518.913647515595,2689063,3456.416845703125,3533.6360693359375,3408.1130444335936
2022-03-30,3553.962890625,3560.1058839685797,3529.8192223999613,3560.1058839685797,1583455,3464.862341308594,3529.2618603515625,3410.653698730469
2022-03-31,3561.96240234375,3575.9627697481587,3543.1523224323205,3562.010069303573,2168110,3474.0911865234375,3524.0778955078126,3412.964498291016
2022-04-01,3579.8681640625,3583.9159032569837,3550.6292474443508,3569.629764923512,1387014,3484.2986328125,3519.79490234375,3415.35275390625
2022-04-04,3590.91650390625,3600.1071606595306,3559.248894622671,3582.9637932278183,1472994,3496.0132690429687,3517.046259765625,3417.8606384277346
2022-04-05,3633.250732421875,3653.0608906665807,3592.487571374877,3592.487571374877,2314947,3511.7232666015625,3516.82244140625,3420.5252770996094
2022-04-06,3576.6298828125,3628.012311219916,3553.5813947957354,3628.012311219916,2051729,3519.1234497070313,3515.3338232421875,3422.7013439941406
2022-04-07,3508.818359375,3567.248758439043,3503.9135448664365,3567.248758439043,2494829,3521.578271484375,3513.6728173828124,3424.635167236328
2022-04-08,3510.246826171875,3528.676036944383,3469.1504627719073,3514.389899142989,2296773,3524.6593017578125,3512.0680078125,3426.690704345703
2022-04-11,3520.485595703125,3535.676709849271,3482.103687451792,3514.39026927462,2291660,3529.290393066406,3512.9661328125,3428.664401855469
2022-04-12,3515.437744140625,3561.058052499857,3474.7222502266454,3507.7231364955796,4483476,3531.58095703125,3512.9861376953127,3430.8012854003905
2022-04-13,3487.674560546875,3533.295097301224,3481.5792351350306,3530.5806382771198,1621672,3534.821533203125,3511.570849609375,3432.268167724609
2022-04-18,3360.147705078125,3438.1976013523868,3354.8617869151753,3438.1976013523868,3820792,3528.7332763671875,3506.3783203125,3433.063330078125
2022-04-19,3306.669677734375,3393.9581275353657,3275.47827389445,3381.052935320137,3170014,3519.1687255859374,3499.05810546875,3433.7996435546875
2022-04-20,3387.529052734375,3399.2911667151643,3314.383980454473,3333.4321642501886,2640370,3515.840051269531,3493.9569970703124,3434.9208459472657
2022-04-21,3455.95947265625,3470.579046555361,3397.6244104714215,3409.6248591295807,2280996,3512.397082519531,3490.4092724609377,3436.3610009765625
2022-04-22,3440.625732421875,3444.8639066486767,3401.529290184061,3410.6725110622247,1581465,3507.6421875,3487.2386962890623,3437.744609375
2022-04-25,3379.338134765625,3413.4344291955367,3364.9568959637154,3388.67179103731,1960694,3498.039514160156,3483.5195361328124,3438.897763671875
2022-04-26,3377.528564453125,3417.148644985374,3350.718107769987,3405.0054285051424,1943469,3490.3654541015626,3479.43845703125,3440.0629345703123
2022-04-27,3391.719482421875,3398.6244488895586,3339.4323121097777,3377.242909573292,1727648,3483.3890380859375,3475.4545166015623,3441.576964111328
2022-04-28,3413.720703125,3432.863990556671,3369.671772966056,3417.2445710333554,1703660,3477.624609375,3473.3468310546873,3443.14111328125
2022-04-29,3377.90966796875,3450.8166388374207,3368.528576848394,3425.8158973016493,2051115,3468.8219482421873,3469.7838720703126,3444.60408203125
2022-05-02,3373.814208984375,3379.1001264733904,3326.527185887067,3352.385002289805,1324161,3459.4145385742186,3464.537998046875,3446.2849450683593
2022-05-04,3314.14599609375,3376.719235585042,3300.3837293159586,3370.100037984836,2305825,3446.1284301757814,3458.1882861328127,3447.7387158203123
2022-05-05,3346.1943359375,3364.861648963101,3319.4794443287046,3344.956390015023,1612262,3433.8923217773436,3453.0300341796874,3449.37900390625
2022-05-06,3269.240234375,3309.146090770011,3261.5256260877545,3294.3837467185112,2010812,3415.691796875,3446.147939453125,3450.506697998047
2022-05-09,3281.14501953125,3291.5261867759705,3187.5708158707353,3236.286453317346,2481830,3400.9175537109377,3440.9230322265626,3451.7157421875
2022-05-10,3275.097412109375,3299.9077203615934,3259.144556666894,3270.5734680286714,1622685,3389.2315063476562,3438.110576171875,3452.9332165527344
2022-05-11,3249.6201171875,3284.335385241025,3221.190610199293,3271.5255282939806,1841769,3376.2001708984376,3435.2190576171874,3454.071697998047
2022-05-12,3246.429443359375,3285.525886521617,3190.666072146114,3217.238195136311,2807195,3362.49736328125,3435.3523974609375,3455.093642578125
2022-05-13,3252.38232421875,3276.1925559768356,3221.190920615658,3271.525843560969,2187823,3349.344592285156,3433.3361572265626,3456.095294189453
2022-05-16,3216.095458984375,3266.7635823283777,3206.3809315704366,3252.477444213239,1195813,3335.7656372070314,3429.9570068359376,3456.932117919922
2022-05-17,3287.3359375,3302.0029472856863,3190.951933119336,3209.6192478663866,1754076,3332.125048828125,3428.156015625,3458.1977331542967
2022-05-18,3284.6689453125,3328.6702045159077,3279.1925923293907,3300.097928082295,1866781,3331.025012207031,3426.335009765625,3459.519287109375
2022-05-19,3106.7109375,3242.9531110332223,3076.281512081441,3235.3338379382835,4642963,3316.9841064453126,3421.3367529296875,3459.880593261719
2022-05-20,3136.283447265625,3156.188706230147,3114.425702966838,3152.4744034161004,3065125,3301.0003051757812,3417.68140625,3460.3992529296875
2022-05-23,3163.66552734375,3179.999253494795,3111.5211192389647,3147.522236544436,2293690,3287.152294921875,3412.3821923828127,3461.189334716797
2022-05-24,3131.521484375,3166.61785679345,3119.711703172565,3157.3793014334356,1711510,3274.7614624023436,3405.81818359375,3461.5722106933595
2022-05-25,3037.220703125,3157.265732393248,3024.1808287921194,3157.265732393248,3548046,3257.7460693359376,3397.5900732421874,3461.1728137207033
2022-05-26,3094.079345703125,3108.0302920268277,3049.5899728721947,3059.60964425655,2813186,3242.8640625,3390.914384765625,3461.1096655273436
2022-05-27,3127.014892578125,3143.890066044709,3096.2365275330644,3119.248319241356,3103153,3228.528771972656,3384.0621533203125,3461.163747558594
2022-05-30,3236.273193359375,3247.155947758881,3151.0337678805677,3161.2451576937588,2094624,3221.4469482421873,3380.3303564453126,3461.641473388672
2022-05-31,3225.822021484375,3244.0874450230026,3188.092175338006,3216.041822127172,4840965,3214.0473388671876,3375.2085400390624,3462.005738525391
2022-06-01,3217.048583984375,3248.498080936198,3202.522483426511,3248.498080936198,1493835,3209.1924682617187,3369.5902978515624,3462.272996826172
2022-06-02,3282.05712890625,3290.686551681639,3208.515317182495,3216.8570457144224,2657939,3205.9856079101564,3366.1493896484376,3462.8164270019533
2022-06-03,3298.50048828125,3334.1209640735824,3289.919054579652,3316.957862582339,1913622,3207.448620605469,3361.6230224609376,3463.406252441406
2022-06-06,3289.679443359375,3310.8215740774804,3238.0946294738906,3277.262710743362,1084210,3207.875341796875,3356.702138671875,3463.4222412109375
2022-06-07,3224.23974609375,3278.077893021137,3217.8156674727247,3261.010766679981,2308256,3205.3324584960938,3349.7591015625,3463.0657189941408
2022-06-08,3263.9833984375,3273.379928436621,3208.707241520324,3240.9716028909625,2185707,3206.0506225585937,3344.41857421875,3462.5278735351562
2022-06-09,3285.988525390625,3295.4807971589044,3215.0354910613382,3245.621908170757,1279197,3208.0285766601564,3339.513388671875,3462.0644689941405
2022-06-10,3221.55517578125,3253.2923685615983,3213.980553910544,3242.7452963381447,1527582,3206.4872192382813,3333.364306640625,3461.2838818359373
2022-06-13,3087.03173828125,3157.409369430798,3060.999510254774,3154.532895665753,3030921,3200.034033203125,3324.02568359375,3459.461071777344
2022-06-14,3078.354736328125,3105.537276552311,3043.9807766515814,3058.650841612351,2611493,3189.5849731445314,3314.3535302734376,3457.709694824219
2022-06-15,3074.280029296875,3100.8394296659444,3069.198210995884,3085.977645139098,1404536,3179.06552734375,3304.241767578125,3455.720643310547
2022-06-16,3012.62744140625,3111.2426630964255,3004.046006492298,3106.592269304981,2032028,3174.3613525390624,3292.675986328125,3453.36236328125
2022-06-17,2961.713623046875,2990.3346349517005,2899.3422614584583,2964.686073353317,5240434,3165.632861328125,3279.245244140625,3450.5203454589846
2022-06-20,2984.245849609375,3009.510973640593,2942.6329520041354,2966.6035690781346,1502769,3156.6618774414064,3267.3975634765625,3447.8804260253905
2022-06-21,3079.69677734375,3104.4345000477724,2996.710457349047,3001.121144359363,2964461,3154.0706420898437,3258.8151318359373,3445.3137585449217
2022-06-22,3090.243896484375,3116.707550781454,3051.938898068608,3068.1429412154666,3336315,3156.7218017578125,3250.4150732421876,3443.1390673828123
2022-06-23,3172.559326171875,3181.380466905657,3090.244129135848,3090.244129135848,3692578,3160.64580078125,3243.4565478515624,3440.7980627441407
2022-06-24,3157.505859375,3207.2687699734397,3142.548099727339,3201.5158215071197,2132118,3162.1703491210938,3236.29791015625,3438.3566430664064
2022-06-27,3178.21630859375,3224.431614094846,3170.353992568762,3212.0628686240293,2037686,3159.2675048828123,3230.1087451171875,3435.9715673828123
